recorded_time,temperature,sensor_type
2025-10-03T00:00,0.24101191881048223,UNKNOWN
2025-10-03T00:01,0.4410119188104815,UNKNOWN
2025-10-03T00:02,0.6410119188104844,UNKNOWN
2025-10-03T00:03,0.8410119188104801,UNKNOWN
2025-10-03T00:04,0.9410119188104815,UNKNOWN
2025-10-03T00:05,1.041011918810483,UNKNOWN
2025-10-03T00:06,0.9410119188104815,UNKNOWN
2025-10-03T00:07,0.8410119188104801,UNKNOWN
2025-10-03T00:08,0.8410119188104801,UNKNOWN
2025-10-03T00:09,0.9410119188104815,UNKNOWN
2025-10-03T00:10,0.8410119188104801,UNKNOWN
2025-10-03T00:11,0.7410119188104787,UNKNOWN
2025-10-03T00:12,0.6410119188104844,UNKNOWN
2025-10-03T00:13,0.6410119188104844,UNKNOWN
2025-10-03T00:14,0.5410119188104829,UNKNOWN
2025-10-03T00:15,0.5410119188104829,UNKNOWN
2025-10-03T00:16,0.5410119188104829,UNKNOWN
2025-10-03T00:17,0.4410119188104815,UNKNOWN
2025-10-03T00:19,0.5410119188104829,UNKNOWN
2025-10-03T00:20,0.5410119188104829,UNKNOWN
2025-10-03T00:21,0.5410119188104829,UNKNOWN
2025-10-03T00:22,0.6410119188104844,UNKNOWN
2025-10-03T00:23,0.7410119188104787,UNKNOWN
2025-10-03T00:24,0.7410119188104787,UNKNOWN
2025-10-03T00:25,0.7410119188104787,UNKNOWN
2025-10-03T00:26,0.7410119188104787,UNKNOWN
2025-10-03T00:27,0.7410119188104787,UNKNOWN
2025-10-03T00:28,0.8410119188104801,UNKNOWN
2025-10-03T00:29,0.8410119188104801,UNKNOWN
2025-10-03T00:30,0.8410119188104801,UNKNOWN
2025-10-03T00:31,0.8410119188104801,UNKNOWN
2025-10-03T00:32,0.7410119188104787,UNKNOWN
2025-10-03T00:33,0.7410119188104787,UNKNOWN
2025-10-03T00:34,0.7410119188104787,UNKNOWN
2025-10-03T00:35,0.7410119188104787,UNKNOWN
2025-10-03T00:36,0.8410119188104801,UNKNOWN
2025-10-03T00:37,0.8410119188104801,UNKNOWN
2025-10-03T00:38,0.7410119188104787,UNKNOWN
2025-10-03T00:39,0.8410119188104801,UNKNOWN
2025-10-03T00:40,0.9410119188104815,UNKNOWN
2025-10-03T00:41,0.8410119188104801,UNKNOWN
2025-10-03T00:42,0.8410119188104801,UNKNOWN
2025-10-03T00:43,0.7410119188104787,UNKNOWN
2025-10-03T00:44,0.7410119188104787,UNKNOWN
2025-10-03T00:45,0.8410119188104801,UNKNOWN
2025-10-03T00:46,0.9410119188104815,UNKNOWN
2025-10-03T00:47,0.7410119188104787,UNKNOWN
2025-10-03T00:48,0.4410119188104815,UNKNOWN
2025-10-03T00:49,0.04101191881048294,UNKNOWN
2025-10-03T00:50,-0.25898808118951777,UNKNOWN
2025-10-03T00:51,-0.45898808118951706,UNKNOWN
2025-10-03T00:52,-0.5589880811895185,UNKNOWN
2025-10-03T00:53,-0.5589880811895185,UNKNOWN
2025-10-03T00:54,-0.45898808118951706,UNKNOWN
2025-10-03T00:55,-0.3589880811895192,UNKNOWN
