recorded_time,temperature,sensor_type
2025-02-02T00:00,-1.1151919866444082,UNKNOWN
2025-02-02T00:01,-1.0151919866444068,UNKNOWN
2025-02-02T00:02,-1.0151919866444068,UNKNOWN
2025-02-02T00:03,-1.0151919866444068,UNKNOWN
2025-02-02T00:04,-0.9151919866444089,UNKNOWN
2025-02-02T00:05,-0.9151919866444089,UNKNOWN
2025-02-02T00:06,-0.9151919866444089,UNKNOWN
2025-02-02T00:07,-0.8151919866444075,UNKNOWN
2025-02-02T00:08,-0.9151919866444089,UNKNOWN
2025-02-02T00:09,-1.1151919866444082,UNKNOWN
2025-02-02T00:10,-1.215191986644406,UNKNOWN
2025-02-02T00:11,-1.3151919866444075,UNKNOWN
2025-02-02T00:12,-1.3151919866444075,UNKNOWN
2025-02-02T00:13,-1.415191986644409,UNKNOWN
2025-02-02T00:14,-1.415191986644409,UNKNOWN
2025-02-02T00:15,-1.415191986644409,UNKNOWN
2025-02-02T00:16,-1.5151919866444068,UNKNOWN
2025-02-02T00:17,-1.415191986644409,UNKNOWN
2025-02-02T00:18,-1.5151919866444068,UNKNOWN
2025-02-02T00:19,-1.5151919866444068,UNKNOWN
2025-02-02T00:20,-1.415191986644409,UNKNOWN
2025-02-02T00:21,-1.3151919866444075,UNKNOWN
2025-02-02T00:22,-1.215191986644406,UNKNOWN
2025-02-02T00:23,-1.1151919866444082,UNKNOWN
2025-02-02T00:24,-1.1151919866444082,UNKNOWN
2025-02-02T00:25,-1.0151919866444068,UNKNOWN
2025-02-02T00:26,-1.1151919866444082,UNKNOWN
2025-02-02T00:27,-1.215191986644406,UNKNOWN
2025-02-02T00:28,-1.1151919866444082,UNKNOWN
2025-02-02T00:29,-1.1151919866444082,UNKNOWN
2025-02-02T00:30,-1.215191986644406,UNKNOWN
2025-02-02T00:31,-1.3151919866444075,UNKNOWN
2025-02-02T00:32,-1.415191986644409,UNKNOWN
2025-02-02T00:33,-1.5151919866444068,UNKNOWN
2025-02-02T00:34,-1.6151919866444082,UNKNOWN
2025-02-02T00:35,-1.715191986644406,UNKNOWN
2025-02-02T00:36,-1.8151919866444075,UNKNOWN
2025-02-02T00:37,-1.915191986644409,UNKNOWN
2025-02-02T00:38,-1.915191986644409,UNKNOWN
2025-02-02T00:39,-2.015191986644407,UNKNOWN
2025-02-02T00:40,-2.015191986644407,UNKNOWN
2025-02-02T00:41,-2.015191986644407,UNKNOWN
2025-02-02T00:42,-2.215191986644406,UNKNOWN
2025-02-02T00:43,-2.015191986644407,UNKNOWN
2025-02-02T00:44,-1.6151919866444082,UNKNOWN
2025-02-02T00:45,-1.5151919866444068,UNKNOWN
2025-02-02T00:46,-1.3151919866444075,UNKNOWN
2025-02-02T00:47,-1.215191986644406,UNKNOWN
2025-02-02T00:48,-1.215191986644406,UNKNOWN
2025-02-02T00:49,-1.3151919866444075,UNKNOWN
2025-02-02T00:50,-1.3151919866444075,UNKNOWN
2025-02-02T00:51,-1.3151919866444075,UNKNOWN
2025-02-02T00:52,-1.415191986644409,UNKNOWN
2025-02-02T00:53,-1.3151919866444075,UNKNOWN
2025-02-02T00:54,-1.3151919866444075,UNKNOWN
2025-02-02T00:55,-1.215191986644406,UNKNOWN
2025-02-02T00:56,-1.215191986644406,UNKNOWN
2025-02-02T00:57,-1.215191986644406,UNKNOWN
2025-02-02T00:58,-1.1151919866444082,UNKNOWN
2025-02-02T00:59,-1.215191986644406,UNKNOWN
2025-02-02T01:00,-1.215191986644406,UNKNOWN
2025-02-02T01:01,-1.215191986644406,UNKNOWN
2025-02-02T01:02,-1.215191986644406,UNKNOWN
2025-02-02T01:03,-1.215191986644406,UNKNOWN
2025-02-02T01:04,-1.3151919866444075,UNKNOWN
2025-02-02T01:05,-1.415191986644409,UNKNOWN
2025-02-02T01:06,-1.415191986644409,UNKNOWN
2025-02-02T01:07,-1.415191986644409,UNKNOWN
2025-02-02T01:08,-1.415191986644409,UNKNOWN
2025-02-02T01:09,-1.415191986644409,UNKNOWN
2025-02-02T01:10,-1.3151919866444075,UNKNOWN
2025-02-02T01:11,-1.1151919866444082,UNKNOWN
2025-02-02T01:12,-1.0151919866444068,UNKNOWN
2025-02-02T01:13,-1.0151919866444068,UNKNOWN
2025-02-02T01:14,-1.0151919866444068,UNKNOWN
2025-02-02T01:15,-1.0151919866444068,UNKNOWN
2025-02-02T01:16,-1.1151919866444082,UNKNOWN
2025-02-02T01:17,-1.1151919866444082,UNKNOWN
2025-02-02T01:18,-1.1151919866444082,UNKNOWN
2025-02-02T01:19,-1.1151919866444082,UNKNOWN
2025-02-02T01:20,-1.0151919866444068,UNKNOWN
2025-02-02T01:21,-0.9151919866444089,UNKNOWN
2025-02-02T01:22,-0.9151919866444089,UNKNOWN
2025-02-02T01:23,-1.1151919866444082,UNKNOWN
2025-02-02T01:24,-1.415191986644409,UNKNOWN
2025-02-02T01:25,-1.5151919866444068,UNKNOWN
2025-02-02T01:26,-1.6151919866444082,UNKNOWN
2025-02-02T01:27,-1.8151919866444075,UNKNOWN
2025-02-02T01:28,-1.8151919866444075,UNKNOWN
2025-02-02T01:29,-1.8151919866444075,UNKNOWN
2025-02-02T01:30,-1.715191986644406,UNKNOWN
2025-02-02T01:31,-1.715191986644406,UNKNOWN
2025-02-02T01:32,-1.6151919866444082,UNKNOWN
2025-02-02T01:33,-1.415191986644409,UNKNOWN
2025-02-02T01:34,-1.415191986644409,UNKNOWN
2025-02-02T01:35,-1.3151919866444075,UNKNOWN
2025-02-02T01:36,-1.3151919866444075,UNKNOWN
2025-02-02T01:37,-1.215191986644406,UNKNOWN
2025-02-02T01:38,-1.5151919866444068,UNKNOWN
2025-02-02T01:39,-1.8151919866444075,UNKNOWN
2025-02-02T01:40,-1.915191986644409,UNKNOWN
2025-02-02T01:41,-2.115191986644408,UNKNOWN
2025-02-02T01:42,-2.415191986644409,UNKNOWN
2025-02-02T01:43,-2.515191986644407,UNKNOWN
2025-02-02T01:44,-2.515191986644407,UNKNOWN
2025-02-02T01:45,-2.615191986644408,UNKNOWN
2025-02-02T01:46,-2.915191986644409,UNKNOWN
2025-02-02T01:47,-3.115191986644408,UNKNOWN
2025-02-02T01:48,-3.3151919866444075,UNKNOWN
2025-02-02T01:49,-3.615191986644408,UNKNOWN
2025-02-02T01:50,-3.715191986644406,UNKNOWN
2025-02-02T01:51,-3.915191986644409,UNKNOWN
2025-02-02T01:52,-4.215191986644406,UNKNOWN
2025-02-02T01:53,-4.415191986644409,UNKNOWN
2025-02-02T01:54,-4.115191986644408,UNKNOWN
2025-02-02T01:55,-4.015191986644407,UNKNOWN
2025-02-02T01:56,-4.115191986644408,UNKNOWN
2025-02-02T01:57,-4.3151919866444075,UNKNOWN
2025-02-02T01:58,-4.3151919866444075,UNKNOWN
2025-02-02T01:59,-4.3151919866444075,UNKNOWN
2025-02-02T02:00,-4.415191986644409,UNKNOWN
2025-02-02T02:01,-4.415191986644409,UNKNOWN
2025-02-02T02:02,-4.415191986644409,UNKNOWN
2025-02-02T02:03,-4.3151919866444075,UNKNOWN
2025-02-02T02:04,-4.3151919866444075,UNKNOWN
2025-02-02T02:05,-4.3151919866444075,UNKNOWN
2025-02-02T02:06,-4.215191986644406,UNKNOWN
2025-02-02T02:07,-4.3151919866444075,UNKNOWN
2025-02-02T02:08,-4.215191986644406,UNKNOWN
2025-02-02T02:09,-4.215191986644406,UNKNOWN
2025-02-02T02:10,-4.3151919866444075,UNKNOWN
2025-02-02T02:11,-4.415191986644409,UNKNOWN
2025-02-02T02:12,-4.3151919866444075,UNKNOWN
2025-02-02T02:13,-4.3151919866444075,UNKNOWN
2025-02-02T02:14,-4.215191986644406,UNKNOWN
2025-02-02T02:15,-4.3151919866444075,UNKNOWN
2025-02-02T02:16,-4.215191986644406,UNKNOWN
2025-02-02T02:17,-4.215191986644406,UNKNOWN
2025-02-02T02:18,-4.215191986644406,UNKNOWN
2025-02-02T02:19,-4.115191986644408,UNKNOWN
2025-02-02T02:20,-4.015191986644407,UNKNOWN
2025-02-02T02:21,-4.015191986644407,UNKNOWN
2025-02-02T02:22,-4.015191986644407,UNKNOWN
2025-02-02T02:23,-3.915191986644409,UNKNOWN
2025-02-02T02:24,-3.915191986644409,UNKNOWN
2025-02-02T02:25,-3.915191986644409,UNKNOWN
2025-02-02T02:26,-3.915191986644409,UNKNOWN
2025-02-02T02:27,-3.915191986644409,UNKNOWN
2025-02-02T02:28,-3.8151919866444075,UNKNOWN
2025-02-02T02:29,-3.915191986644409,UNKNOWN
2025-02-02T02:30,-3.8151919866444075,UNKNOWN
2025-02-02T02:31,-3.8151919866444075,UNKNOWN
2025-02-02T02:32,-3.915191986644409,UNKNOWN
2025-02-02T02:33,-3.915191986644409,UNKNOWN
2025-02-02T02:34,-3.915191986644409,UNKNOWN
2025-02-02T02:35,-3.915191986644409,UNKNOWN
2025-02-02T02:36,-3.915191986644409,UNKNOWN
2025-02-02T02:37,-3.8151919866444075,UNKNOWN
2025-02-02T02:38,-3.8151919866444075,UNKNOWN
2025-02-02T02:39,-3.615191986644408,UNKNOWN
2025-02-02T02:40,-3.715191986644406,UNKNOWN
2025-02-02T02:41,-3.715191986644406,UNKNOWN
2025-02-02T02:42,-3.715191986644406,UNKNOWN
2025-02-02T02:43,-3.715191986644406,UNKNOWN
2025-02-02T02:44,-3.715191986644406,UNKNOWN
2025-02-02T02:45,-3.715191986644406,UNKNOWN
2025-02-02T02:46,-3.615191986644408,UNKNOWN
2025-02-02T02:47,-3.615191986644408,UNKNOWN
2025-02-02T02:48,-3.615191986644408,UNKNOWN
2025-02-02T02:49,-3.615191986644408,UNKNOWN
2025-02-02T02:50,-3.615191986644408,UNKNOWN
2025-02-02T02:51,-3.615191986644408,UNKNOWN
2025-02-02T02:52,-3.515191986644407,UNKNOWN
2025-02-02T02:53,-3.615191986644408,UNKNOWN
2025-02-02T02:54,-3.515191986644407,UNKNOWN
2025-02-02T02:55,-3.615191986644408,UNKNOWN
2025-02-02T02:56,-3.615191986644408,UNKNOWN
2025-02-02T02:57,-3.515191986644407,UNKNOWN
2025-02-02T02:58,-3.515191986644407,UNKNOWN
2025-02-02T02:59,-3.515191986644407,UNKNOWN
2025-02-02T03:00,-3.515191986644407,UNKNOWN
2025-02-02T03:01,-3.515191986644407,UNKNOWN
2025-02-02T03:02,-3.515191986644407,UNKNOWN
2025-02-02T03:03,-3.515191986644407,UNKNOWN
2025-02-02T03:04,-3.515191986644407,UNKNOWN
2025-02-02T03:05,-3.515191986644407,UNKNOWN
2025-02-02T03:06,-3.515191986644407,UNKNOWN
2025-02-02T03:07,-3.515191986644407,UNKNOWN
2025-02-02T03:08,-3.515191986644407,UNKNOWN
2025-02-02T03:09,-3.515191986644407,UNKNOWN
2025-02-02T03:10,-3.515191986644407,UNKNOWN
2025-02-02T03:11,-3.515191986644407,UNKNOWN
2025-02-02T03:12,-3.615191986644408,UNKNOWN
2025-02-02T03:13,-3.615191986644408,UNKNOWN
2025-02-02T03:14,-3.615191986644408,UNKNOWN
2025-02-02T03:15,-3.715191986644406,UNKNOWN
2025-02-02T03:16,-3.715191986644406,UNKNOWN
2025-02-02T03:17,-3.515191986644407,UNKNOWN
2025-02-02T03:18,-3.415191986644409,UNKNOWN
2025-02-02T03:19,-3.3151919866444075,UNKNOWN
2025-02-02T03:20,-3.3151919866444075,UNKNOWN
2025-02-02T03:21,-3.215191986644406,UNKNOWN
2025-02-02T03:22,-3.215191986644406,UNKNOWN
2025-02-02T03:23,-3.115191986644408,UNKNOWN
2025-02-02T03:24,-3.215191986644406,UNKNOWN
2025-02-02T03:25,-3.3151919866444075,UNKNOWN
