recorded_time,temperature,sensor_type
2025-09-25T00:00,0.5702064896755168,UNKNOWN
2025-09-25T00:01,0.5702064896755168,UNKNOWN
2025-09-25T00:02,0.5702064896755168,UNKNOWN
2025-09-25T00:03,0.5702064896755168,UNKNOWN
2025-09-25T00:04,0.6702064896755182,UNKNOWN
2025-09-25T00:05,0.5702064896755168,UNKNOWN
2025-09-25T00:06,0.6702064896755182,UNKNOWN
2025-09-25T00:07,0.6702064896755182,UNKNOWN
2025-09-25T00:08,0.5702064896755168,UNKNOWN
2025-09-25T00:09,0.5702064896755168,UNKNOWN
2025-09-25T00:10,0.47020648967551537,UNKNOWN
2025-09-25T00:11,0.2702064896755161,UNKNOWN
2025-09-25T00:12,0.17020648967551466,UNKNOWN
2025-09-25T00:13,0.07020648967551679,UNKNOWN
2025-09-25T00:14,-0.02979351032448463,UNKNOWN
2025-09-25T00:15,-0.22979351032448392,UNKNOWN
2025-09-25T00:16,-0.5297935103244846,UNKNOWN
2025-09-25T00:17,-0.8297935103244853,UNKNOWN
2025-09-25T00:18,-1.129793510324486,UNKNOWN
2025-09-25T00:19,-1.3297935103244853,UNKNOWN
2025-09-25T00:20,-1.5297935103244846,UNKNOWN
2025-09-25T00:21,-1.5297935103244846,UNKNOWN
2025-09-25T00:22,-1.629793510324486,UNKNOWN
2025-09-25T00:23,-1.729793510324484,UNKNOWN
2025-09-25T00:24,-1.629793510324486,UNKNOWN
2025-09-25T00:25,-0.629793510324486,UNKNOWN
2025-09-25T00:26,0.07020648967551679,UNKNOWN
2025-09-25T00:27,0.47020648967551537,UNKNOWN
2025-09-25T00:28,0.47020648967551537,UNKNOWN
2025-09-25T00:29,0.47020648967551537,UNKNOWN
2025-09-25T00:30,0.37020648967551395,UNKNOWN
2025-09-25T00:31,0.2702064896755161,UNKNOWN
2025-09-25T00:32,0.2702064896755161,UNKNOWN
2025-09-25T00:33,0.17020648967551466,UNKNOWN
2025-09-25T00:34,0.17020648967551466,UNKNOWN
2025-09-25T00:35,0.17020648967551466,UNKNOWN
2025-09-25T00:36,0.07020648967551679,UNKNOWN
2025-09-25T00:37,0.07020648967551679,UNKNOWN
2025-09-25T00:38,0.07020648967551679,UNKNOWN
2025-09-25T00:39,0.07020648967551679,UNKNOWN
2025-09-25T00:40,-0.02979351032448463,UNKNOWN
2025-09-25T00:41,-0.02979351032448463,UNKNOWN
2025-09-25T00:42,-0.02979351032448463,UNKNOWN
2025-09-25T00:43,-0.12979351032448605,UNKNOWN
2025-09-25T00:44,-0.22979351032448392,UNKNOWN
2025-09-25T00:45,-0.22979351032448392,UNKNOWN
2025-09-25T00:46,-0.22979351032448392,UNKNOWN
2025-09-25T00:47,-0.22979351032448392,UNKNOWN
2025-09-25T00:48,-0.32979351032448534,UNKNOWN
2025-09-25T00:49,-0.32979351032448534,UNKNOWN
2025-09-25T00:50,-0.32979351032448534,UNKNOWN
2025-09-25T00:51,-0.32979351032448534,UNKNOWN
2025-09-25T00:52,-0.32979351032448534,UNKNOWN
2025-09-25T00:53,-0.32979351032448534,UNKNOWN
2025-09-25T00:54,-0.4297935103244832,UNKNOWN
2025-09-25T00:55,-0.4297935103244832,UNKNOWN
2025-09-25T00:56,-0.32979351032448534,UNKNOWN
2025-09-25T00:57,-0.32979351032448534,UNKNOWN
2025-09-25T00:58,-0.12979351032448605,UNKNOWN
2025-09-25T00:59,-0.02979351032448463,UNKNOWN
2025-09-25T01:00,-0.02979351032448463,UNKNOWN
