timestamp,steps,data source
2025-08-01T01:14:00Z,24,Charge 6
2025-08-01T01:20:00Z,11,Charge 6
2025-08-01T01:45:00Z,1,Charge 6
2025-08-01T06:29:00Z,12,Charge 6
2025-08-01T06:47:00Z,35,Charge 6
2025-08-01T06:48:00Z,25,Charge 6
2025-08-01T06:59:00Z,12,Charge 6
2025-08-01T07:01:00Z,15,Charge 6
2025-08-01T07:02:00Z,6,Charge 6
2025-08-01T07:05:00Z,8,Charge 6
2025-08-01T07:07:00Z,42,Charge 6
2025-08-01T07:08:00Z,6,Charge 6
2025-08-01T07:10:00Z,31,Charge 6
2025-08-01T07:16:00Z,9,Charge 6
2025-08-01T07:26:00Z,18,Charge 6
2025-08-01T07:27:00Z,9,Charge 6
2025-08-01T07:28:00Z,20,Charge 6
2025-08-01T07:29:00Z,7,Charge 6
2025-08-01T07:32:00Z,6,Charge 6
2025-08-01T07:34:00Z,7,Charge 6
2025-08-01T07:35:00Z,10,Charge 6
2025-08-01T07:36:00Z,29,Charge 6
2025-08-01T07:38:00Z,20,Charge 6
2025-08-01T07:39:00Z,11,Charge 6
2025-08-01T07:42:00Z,35,Charge 6
2025-08-01T07:45:00Z,6,Charge 6
2025-08-01T07:46:00Z,20,Charge 6
2025-08-01T07:47:00Z,17,Charge 6
2025-08-01T07:50:00Z,41,Charge 6
2025-08-01T07:51:00Z,55,Charge 6
2025-08-01T07:52:00Z,35,Charge 6
2025-08-01T07:53:00Z,47,Charge 6
2025-08-01T07:54:00Z,40,Charge 6
2025-08-01T07:55:00Z,41,Charge 6
2025-08-01T07:56:00Z,11,Charge 6
2025-08-01T07:57:00Z,11,Charge 6
2025-08-01T07:59:00Z,17,Charge 6
2025-08-01T08:01:00Z,10,Charge 6
2025-08-01T08:02:00Z,14,Charge 6
2025-08-01T08:03:00Z,7,Charge 6
2025-08-01T08:05:00Z,6,Charge 6
2025-08-01T08:06:00Z,9,Charge 6
2025-08-01T08:08:00Z,21,Charge 6
2025-08-01T08:09:00Z,41,Charge 6
2025-08-01T08:10:00Z,29,Charge 6
2025-08-01T08:11:00Z,56,Charge 6
2025-08-01T08:12:00Z,80,Charge 6
2025-08-01T08:13:00Z,2,Charge 6
2025-08-01T08:17:00Z,10,Charge 6
2025-08-01T08:18:00Z,6,Charge 6
2025-08-01T08:19:00Z,47,Charge 6
2025-08-01T08:20:00Z,28,Charge 6
2025-08-01T08:21:00Z,15,Charge 6
2025-08-01T08:22:00Z,20,Charge 6
2025-08-01T08:23:00Z,25,Charge 6
2025-08-01T08:24:00Z,5,Charge 6
2025-08-01T08:25:00Z,8,Charge 6
2025-08-01T08:26:00Z,27,Charge 6
2025-08-01T08:27:00Z,44,Charge 6
2025-08-01T08:28:00Z,20,Charge 6
2025-08-01T08:29:00Z,14,Charge 6
2025-08-01T08:30:00Z,14,Charge 6
2025-08-01T08:31:00Z,46,Charge 6
2025-08-01T08:33:00Z,13,Charge 6
2025-08-01T08:34:00Z,38,Charge 6
2025-08-01T08:35:00Z,10,Charge 6
2025-08-01T08:36:00Z,8,Charge 6
2025-08-01T08:37:00Z,28,Charge 6
2025-08-01T08:38:00Z,19,Charge 6
2025-08-01T08:40:00Z,7,Charge 6
2025-08-01T08:41:00Z,6,Charge 6
2025-08-01T08:45:00Z,19,Charge 6
2025-08-01T08:46:00Z,24,Charge 6
2025-08-01T08:47:00Z,32,Charge 6
2025-08-01T08:48:00Z,43,Charge 6
2025-08-01T08:49:00Z,2,Charge 6
2025-08-01T08:57:00Z,9,Charge 6
2025-08-01T08:58:00Z,13,Charge 6
2025-08-01T08:59:00Z,55,Charge 6
2025-08-01T09:00:00Z,60,Charge 6
2025-08-01T09:01:00Z,27,Charge 6
2025-08-01T09:02:00Z,7,Charge 6
2025-08-01T09:03:00Z,31,Charge 6
2025-08-01T09:04:00Z,23,Charge 6
2025-08-01T09:05:00Z,33,Charge 6
2025-08-01T09:16:00Z,21,Charge 6
2025-08-01T09:17:00Z,17,Charge 6
2025-08-01T09:18:00Z,6,Charge 6
2025-08-01T09:20:00Z,24,Charge 6
2025-08-01T09:21:00Z,33,Charge 6
2025-08-01T09:23:00Z,10,Charge 6
2025-08-01T09:24:00Z,43,Charge 6
2025-08-01T09:25:00Z,18,Charge 6
2025-08-01T09:27:00Z,19,Charge 6
2025-08-01T09:28:00Z,20,Charge 6
2025-08-01T09:29:00Z,32,Charge 6
2025-08-01T09:30:00Z,33,Charge 6
2025-08-01T09:32:00Z,29,Charge 6
2025-08-01T09:33:00Z,52,Charge 6
2025-08-01T09:34:00Z,13,Charge 6
2025-08-01T09:35:00Z,25,Charge 6
2025-08-01T09:36:00Z,53,Charge 6
2025-08-01T09:37:00Z,51,Charge 6
2025-08-01T09:38:00Z,50,Charge 6
2025-08-01T09:39:00Z,60,Charge 6
2025-08-01T09:40:00Z,48,Charge 6
2025-08-01T09:41:00Z,30,Charge 6
2025-08-01T09:42:00Z,24,Charge 6
2025-08-01T09:43:00Z,8,Charge 6
2025-08-01T09:44:00Z,16,Charge 6
2025-08-01T09:45:00Z,12,Charge 6
2025-08-01T09:46:00Z,18,Charge 6
2025-08-01T09:47:00Z,15,Charge 6
2025-08-01T10:03:00Z,13,Charge 6
2025-08-01T10:04:00Z,23,Charge 6
2025-08-01T10:05:00Z,55,Charge 6
2025-08-01T10:06:00Z,73,Charge 6
2025-08-01T10:07:00Z,69,Charge 6
2025-08-01T10:08:00Z,38,Charge 6
2025-08-01T10:09:00Z,23,Charge 6
